Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:29:52 AM,36.1634,28.2494,↖ 322°,443,510,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:30:22 AM,36.2132,28.2023,↖ 323°,442,509,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:30:52 AM,36.2618,28.1563,↖ 322°,442,509,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:31:22 AM,36.3104,28.1102,↖ 323°,442,509,"36,000",-23,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:31:56 AM,36.3633,28.0552,↖ 317°,439,505,"35,975", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:32:26 AM,36.4069,28.0049,↖ 317°,438,504,"36,000",25,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:32:56 AM,36.4523,27.9524,↖ 317°,439,505,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:33:26 AM,36.4969,27.9008,↖ 317°,439,505,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:33:56 AM,36.5412,27.8495,↖ 317°,439,505,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:34:27 AM,36.5865,27.797,↖ 317°,439,505,"36,000", ,FlightAware ADS-B (KGS / LGKO)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:34:57 AM,36.6312,27.7449,↖ 317°,438,504,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:35:27 AM,36.6761,27.6926,↖ 317°,439,505,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:35:57 AM,36.7208,27.6404,↖ 317°,441,507,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:36:27 AM,36.7655,27.5882,↖ 317°,442,509,"36,000", ,FlightAware ADS-B (DLM / LTBS)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:36:58 AM,36.8098,27.5364,↖ 317°,441,507,"36,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:37:28 AM,36.8548,27.4835,↖ 317°,441,507,"36,000", ,FlightAware ADS-B (HER / LGIR)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:37:58 AM,36.8992,27.4313,↖ 317°,441,507,"36,000", ,FlightAware ADS-B (KGS / LGKO)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:38:28 AM,36.9446,27.3781,↖ 317°,441,507,"36,000", ,FlightAware ADS-B (KGS / LGKO)
TLV - FRA,El Al,ELY357,B738,23/07/2023,Sun 07:38:58 AM,36.988,27.327,↖ 317°,441,507,"36,000", ,FlightAware ADS-B (HER / LGIR)
