Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 01:59:19 PM,33.5034,31.1942,← 304°,450,518,"34,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 01:59:49 PM,33.5386,31.1316,← 304°,450,518,"34,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:00:19 PM,33.5727,31.0705,← 304°,451,519,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:00:50 PM,33.6094,31.005,← 304°,451,519,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:01:20 PM,33.6429,30.945,← 304°,451,519,"34,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:01:50 PM,33.6785,30.8812,← 304°,452,520,"34,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:02:21 PM,33.714,30.8175,← 304°,452,520,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:02:54 PM,33.7502,30.7521,← 304°,452,520,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:03:24 PM,33.7856,30.6885,← 304°,451,519,"34,000", ,FlightAware ADS-B (PFO / LCPH)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:04:02 PM,33.8321,30.6047,← 304°,451,519,"34,000", ,FlightAware ADS-B (ADA / LTAF)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:04:32 PM,33.8659,30.5434,← 304°,450,518,"34,000", ,FlightAware ADS-B (ADA / LTAF)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:05:06 PM,33.9048,30.4729,← 304°,450,518,"34,000", ,FlightAware ADS-B (BEY / OLBA)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:05:38 PM,33.9423,30.4048,← 303°,449,517,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:06:08 PM,33.9764,30.3426,← 303°,449,517,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:06:38 PM,34.0101,30.2813,← 303°,449,517,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:07:09 PM,34.0457,30.2161,← 303°,449,517,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:07:39 PM,34.0799,30.1535,← 303°,449,517,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:08:09 PM,34.1145,30.09,← 303°,451,519,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:08:39 PM,34.1481,30.0283,← 303°,451,519,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:09:00 PM,34.1745,29.983,← 307°,453,521,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - BLQ,Ryanair,FR3795,B738,22/07/2023,Sat 02:09:30 PM,34.2134,29.922,← 307°,454,522,"34,000", ,FlightAware ADS-B (PFO / LCPH)
