Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:53:48 PM,32.1677,34.0029,← 288°,377,434,"15,375","1,344",FlightAware ADS-B (LLEK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:54:05 PM,32.178,33.9737,← 295°,380,437,"15,650","1,181",FlightAware ADS-B (HFA / LLHA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:54:35 PM,32.2013,33.9172,← 296°,384,442,"16,300","1,258",FlightAware ADS-B (LLHS)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:55:07 PM,32.2272,33.8544,← 296°,389,448,"16,950","1,234",FlightAware ADS-B (BEY / OLBA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:55:37 PM,32.251,33.7967,← 296°,392,451,"17,575","1,225",FlightAware ADS-B (LLEK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:56:07 PM,32.2746,33.7393,← 296°,394,453,"18,175","1,254",FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:56:38 PM,32.299,33.6799,← 296°,395,455,"18,850","1,402",FlightAware ADS-B (LLEK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:57:08 PM,32.3218,33.6242,← 296°,391,450,"19,600","1,161",FlightAware ADS-B (BEV / LLBS)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:58:02 PM,32.3644,33.5201,← 296°,392,451,"20,475",893,FlightAware ADS-B (HFA / LLHA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:58:32 PM,32.3881,33.4621,← 296°,398,458,"20,850",762,FlightAware ADS-B (TLV / LLBG)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:59:03 PM,32.4138,33.3992,← 296°,402,463,"21,250",811,FlightAware ADS-B (LCA / LCLK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:59:33 PM,32.4388,33.3378,← 296°,406,467,"21,675",934,FlightAware ADS-B (BEY / OLBA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 06:59:56 PM,32.4572,33.2923,← 297°,399,459,"22,075",849,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:00:26 PM,32.4816,33.2321,← 296°,408,470,"22,425",762,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:00:57 PM,32.5067,33.1703,← 296°,408,470,"22,850",750,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:01:28 PM,32.5307,33.1106,← 296°,411,473,"23,200",750,FlightAware ADS-B (LLHZ)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:01:59 PM,32.5569,33.0461,← 295°,412,474,"23,625",738,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:02:29 PM,32.5818,32.9844,← 296°,414,476,"23,950",626,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:04:06 PM,32.6608,32.7857,← 295°,416,479,"24,950",573,FlightAware MLAT (7 sites)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:04:40 PM,32.6889,32.7148,← 295°,486,559,"25,200",694,FlightAware MLAT (6 sites)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:05:13 PM,32.7167,32.648,← 295°,421,484,"25,725",762,FlightAware ADS-B (SDV / LLSD)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:05:43 PM,32.742,32.5844,← 296°,425,489,"26,000",500,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:06:13 PM,32.7672,32.5211,← 295°,426,490,"26,225",508,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:06:45 PM,32.7953,32.4508,← 295°,428,493,"26,525",563,FlightAware ADS-B (BEY / OLBA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:07:17 PM,32.8238,32.3869,← 301°,431,496,"26,825",548,FlightAware ADS-B (LCA / LCLK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:07:48 PM,32.8593,32.3237,← 305°,434,499,"27,100",508,FlightAware ADS-B (LCA / LCLK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:08:19 PM,32.8955,32.2612,← 304°,435,501,"27,350",443,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:08:49 PM,32.9285,32.204,← 304°,436,502,"27,550",375,FlightAware ADS-B (LCA / LCLK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:09:19 PM,32.9643,32.1419,← 304°,440,506,"27,725",350,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:09:49 PM,32.9982,32.0832,← 304°,441,507,"27,900",450,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:10:19 PM,33.0311,32.0261,← 304°,440,506,"28,175",575,FlightAware ADS-B (BEV / LLBS)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:10:49 PM,33.0675,31.9629,← 304°,439,505,"28,475",550,FlightAware ADS-B (BEY / OLBA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:11:19 PM,33.1018,31.903,← 304°,439,505,"28,725",400,FlightAware ADS-B (BEY / OLBA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:11:49 PM,33.1328,31.8486,← 304°,439,505,"28,875",450,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:12:19 PM,33.1696,31.7842,← 304°,438,504,"29,175",590,FlightAware ADS-B (BEY / OLBA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:12:50 PM,33.2058,31.7209,← 304°,437,503,"29,475",411,FlightAware ADS-B (LLEK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:13:21 PM,33.2404,31.6601,← 304°,439,505,"29,600",484,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:13:52 PM,33.2744,31.6005,← 304°,436,502,"29,975",677,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:14:23 PM,33.309,31.5393,← 304°,434,499,"30,300",664,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:14:53 PM,33.3429,31.4796,← 304°,429,494,"30,650",600,FlightAware ADS-B (LLHZ)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:15:23 PM,33.3781,31.4172,← 304°,430,495,"30,900",425,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:15:53 PM,33.4098,31.3611,← 304°,431,496,"31,075",350,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:16:23 PM,33.4433,31.3017,← 304°,432,497,"31,250",400,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:16:53 PM,33.4768,31.2421,← 304°,432,497,"31,475",425,FlightAware ADS-B (PFO / LCPH)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:17:23 PM,33.5108,31.1818,← 304°,432,497,"31,675",450,FlightAware ADS-B (LCA / LCLK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:17:53 PM,33.5442,31.1224,← 304°,432,497,"31,925",575,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:18:23 PM,33.5768,31.0642,← 304°,430,495,"32,250",750,FlightAware ADS-B (LCA / LCLK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:18:53 PM,33.6104,31.0042,← 304°,423,487,"32,675",800,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:19:23 PM,33.6441,30.9439,← 304°,420,483,"33,050",615,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:19:54 PM,33.676,30.8865,← 304°,418,481,"33,300",639,FlightAware ADS-B (GZP / LTFG)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:20:24 PM,33.7087,30.8279,← 304°,413,475,"33,700",575,FlightAware ADS-B (GZP / LTFG)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:20:54 PM,33.7401,30.7713,← 304°,413,475,"33,875",290,FlightAware ADS-B (AKT / LCRA)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:21:26 PM,33.7736,30.711,← 304°,416,479,"34,000",119,FlightAware ADS-B (ADA / LTAF)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:21:57 PM,33.8079,30.6489,← 304°,420,483,"34,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:22:28 PM,33.8404,30.5903,← 304°,424,488,"34,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:22:58 PM,33.8729,30.5314,← 304°,424,488,"34,000", ,FlightAware ADS-B (GZP / LTFG)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 07:23:29 PM,33.9071,30.4696,← 304°,421,484,"34,000", ,FlightAware ADS-B (GZP / LTFG)
